Producing messages to topic 'device_topic'...
Sent: {'timestamp': 1757315458.5254443, 'temperature': 29.88, 'status': 'warning'}
Sent: {'timestamp': 1757317758.6893084, 'temperature': 26.23, 'status': 'ok'}
Sent: {'timestamp': 1757317759.0220973, 'temperature': 23.8, 'status': 'error'}
Sent: {'timestamp': 1757317759.3535683, 'temperature': 28.68, 'status': 'error'}
Sent: {'timestamp': 1757317759.6848893, 'temperature': 24.5, 'status': 'warning'}
Sent: {'timestamp': 1757317760.0160918, 'temperature': 24.84, 'status': 'error'}
Sent: {'timestamp': 1757317760.3477347, 'temperature': 20.51, 'status': 'warning'}
Sent: {'timestamp': 1757317760.683302, 'temperature': 22.63, 'status': 'warning'}
Sent: {'timestamp': 1757317761.0148208, 'temperature': 27.38, 'status': 'warning'}
Sent: {'timestamp': 1757317761.3463318, 'temperature': 26.19, 'status': 'ok'}
Sent: {'timestamp': 1757317761.6777027, 'temperature': 23.29, 'status': 'ok'}
Sent: {'timestamp': 1757317762.0106173, 'temperature': 23.71, 'status': 'error'}
Sent: {'timestamp': 1757317762.3424106, 'temperature': 21.14, 'status': 'ok'}
Sent: {'timestamp': 1757317762.674931, 'temperature': 24.97, 'status': 'warning'}
Sent: {'timestamp': 1757317763.006137, 'temperature': 24.87, 'status': 'error'}
Sent: {'timestamp': 1757317763.3384538, 'temperature': 25.09, 'status': 'error'}
Sent: {'timestamp': 1757317763.670873, 'temperature': 26.73, 'status': 'error'}
Sent: {'timestamp': 1757317764.003389, 'temperature': 26.24, 'status': 'error'}
Sent: {'timestamp': 1757317764.3360584, 'temperature': 26.24, 'status': 'error'}
Sent: {'timestamp': 1757317764.6674445, 'temperature': 25.81, 'status': 'error'}
Sent: {'timestamp': 1757317764.9986918, 'temperature': 25.33, 'status': 'warning'}
Sent: {'timestamp': 1757317765.330141, 'temperature': 23.35, 'status': 'ok'}
Sent: {'timestamp': 1757317765.6622746, 'temperature': 20.51, 'status': 'warning'}
Sent: {'timestamp': 1757317765.9934485, 'temperature': 26.67, 'status': 'error'}
Sent: {'timestamp': 1757317766.325065, 'temperature': 29.45, 'status': 'warning'}
Sent: {'timestamp': 1757317766.6574354, 'temperature': 21.76, 'status': 'ok'}
Sent: {'timestamp': 1757317766.9886713, 'temperature': 28.04, 'status': 'warning'}
Sent: {'timestamp': 1757317767.3205087, 'temperature': 24.19, 'status': 'ok'}
Sent: {'timestamp': 1757317767.653748, 'temperature': 26.74, 'status': 'error'}
Sent: {'timestamp': 1757317767.9862366, 'temperature': 29.83, 'status': 'ok'}
Sent: {'timestamp': 1757317768.3179202, 'temperature': 22.49, 'status': 'error'}
Sent: {'timestamp': 1757317768.649675, 'temperature': 29.08, 'status': 'warning'}
Sent: {'timestamp': 1757317768.982193, 'temperature': 26.87, 'status': 'ok'}
Sent: {'timestamp': 1757317769.3147411, 'temperature': 27.1, 'status': 'error'}
Sent: {'timestamp': 1757317769.6474302, 'temperature': 20.32, 'status': 'warning'}
Sent: {'timestamp': 1757317769.9802094, 'temperature': 26.79, 'status': 'error'}
Sent: {'timestamp': 1757317770.3120534, 'temperature': 20.8, 'status': 'error'}
Sent: {'timestamp': 1757317770.6446285, 'temperature': 23.84, 'status': 'ok'}
Sent: {'timestamp': 1757317770.9770656, 'temperature': 23.7, 'status': 'ok'}
Sent: {'timestamp': 1757317771.3082845, 'temperature': 24.61, 'status': 'error'}
Sent: {'timestamp': 1757317771.6407619, 'temperature': 28.11, 'status': 'ok'}
Sent: {'timestamp': 1757317771.9719985, 'temperature': 23.47, 'status': 'error'}
Sent: {'timestamp': 1757317772.3032877, 'temperature': 23.96, 'status': 'ok'}
Sent: {'timestamp': 1757317772.634567, 'temperature': 24.43, 'status': 'warning'}
Sent: {'timestamp': 1757317772.9658382, 'temperature': 28.88, 'status': 'error'}
Sent: {'timestamp': 1757317773.297232, 'temperature': 27.7, 'status': 'error'}
Sent: {'timestamp': 1757317773.629511, 'temperature': 21.62, 'status': 'warning'}
Sent: {'timestamp': 1757317773.962063, 'temperature': 24.74, 'status': 'error'}
Sent: {'timestamp': 1757317774.2933447, 'temperature': 23.3, 'status': 'ok'}
Sent: {'timestamp': 1757317776.6823983, 'temperature': 22.54, 'status': 'error'}
Sent: {'timestamp': 1757317777.0151215, 'temperature': 26.56, 'status': 'error'}
Sent: {'timestamp': 1757317777.3477924, 'temperature': 28.7, 'status': 'error'}
Sent: {'timestamp': 1757317777.6801925, 'temperature': 24.5, 'status': 'ok'}
Sent: {'timestamp': 1757317778.0128584, 'temperature': 24.07, 'status': 'ok'}
Sent: {'timestamp': 1757317778.3454704, 'temperature': 21.0, 'status': 'ok'}
Sent: {'timestamp': 1757317778.6785746, 'temperature': 20.17, 'status': 'warning'}
Sent: {'timestamp': 1757317779.012603, 'temperature': 22.17, 'status': 'error'}
Sent: {'timestamp': 1757317779.345918, 'temperature': 20.11, 'status': 'ok'}
Sent: {'timestamp': 1757317779.6800897, 'temperature': 25.67, 'status': 'warning'}
Sent: {'timestamp': 1757317780.0140207, 'temperature': 20.97, 'status': 'error'}
Sent: {'timestamp': 1757317780.3476255, 'temperature': 25.95, 'status': 'warning'}
Sent: {'timestamp': 1757317780.6810114, 'temperature': 24.01, 'status': 'error'}
Sent: {'timestamp': 1757317781.0145578, 'temperature': 23.94, 'status': 'ok'}
Sent: {'timestamp': 1757317781.3481998, 'temperature': 26.42, 'status': 'ok'}
Sent: {'timestamp': 1757317781.6823695, 'temperature': 22.6, 'status': 'warning'}
Sent: {'timestamp': 1757317782.0167825, 'temperature': 29.63, 'status': 'error'}
Sent: {'timestamp': 1757317782.349961, 'temperature': 22.53, 'status': 'warning'}
Sent: {'timestamp': 1757317782.684419, 'temperature': 25.31, 'status': 'error'}
Sent: {'timestamp': 1757317783.0186765, 'temperature': 29.34, 'status': 'ok'}
Sent: {'timestamp': 1757317783.351731, 'temperature': 25.46, 'status': 'ok'}
Sent: {'timestamp': 1757317783.685275, 'temperature': 20.91, 'status': 'error'}
Sent: {'timestamp': 1757317784.019214, 'temperature': 22.18, 'status': 'error'}
Sent: {'timestamp': 1757317784.3525028, 'temperature': 28.44, 'status': 'ok'}
Sent: {'timestamp': 1757317784.6864004, 'temperature': 26.6, 'status': 'error'}
Sent: {'timestamp': 1757317785.0201366, 'temperature': 22.14, 'status': 'ok'}
Sent: {'timestamp': 1757317785.3537173, 'temperature': 29.29, 'status': 'warning'}
Sent: {'timestamp': 1757317785.6882691, 'temperature': 27.42, 'status': 'warning'}
Sent: {'timestamp': 1757317786.0232189, 'temperature': 20.85, 'status': 'warning'}
Sent: {'timestamp': 1757317786.3571072, 'temperature': 25.63, 'status': 'error'}
Sent: {'timestamp': 1757317786.6887329, 'temperature': 28.4, 'status': 'error'}
Sent: {'timestamp': 1757317787.0213697, 'temperature': 26.16, 'status': 'error'}
Sent: {'timestamp': 1757317787.35517, 'temperature': 24.57, 'status': 'error'}
Sent: {'timestamp': 1757317787.6895368, 'temperature': 20.79, 'status': 'error'}
Sent: {'timestamp': 1757317788.0233226, 'temperature': 20.32, 'status': 'ok'}
Sent: {'timestamp': 1757317788.3568604, 'temperature': 29.45, 'status': 'ok'}
Sent: {'timestamp': 1757317788.6902342, 'temperature': 26.88, 'status': 'warning'}
Sent: {'timestamp': 1757317789.023496, 'temperature': 23.63, 'status': 'error'}
Sent: {'timestamp': 1757317789.3573012, 'temperature': 24.99, 'status': 'ok'}
Sent: {'timestamp': 1757317789.6917553, 'temperature': 25.14, 'status': 'ok'}
Sent: {'timestamp': 1757317790.0258455, 'temperature': 26.85, 'status': 'ok'}
Sent: {'timestamp': 1757317790.3600092, 'temperature': 21.35, 'status': 'warning'}
Sent: {'timestamp': 1757317790.6936796, 'temperature': 22.3, 'status': 'ok'}
Sent: {'timestamp': 1757317791.0273218, 'temperature': 24.55, 'status': 'warning'}
Sent: {'timestamp': 1757317791.35956, 'temperature': 29.65, 'status': 'warning'}
Sent: {'timestamp': 1757317791.6935368, 'temperature': 20.22, 'status': 'error'}
Sent: {'timestamp': 1757317792.0254705, 'temperature': 24.11, 'status': 'warning'}
Sent: {'timestamp': 1757317792.358395, 'temperature': 29.68, 'status': 'error'}
Sent: {'timestamp': 1757317792.6916723, 'temperature': 21.81, 'status': 'ok'}
Sent: {'timestamp': 1757317793.0251925, 'temperature': 25.66, 'status': 'warning'}
Sent: {'timestamp': 1757317793.358441, 'temperature': 23.58, 'status': 'error'}
Sent: {'timestamp': 1757317793.6923294, 'temperature': 23.45, 'status': 'ok'}
Sent: {'timestamp': 1757317794.025978, 'temperature': 28.71, 'status': 'error'}
Sent: {'timestamp': 1757317794.3608599, 'temperature': 29.14, 'status': 'warning'}
Sent: {'timestamp': 1757317794.6965075, 'temperature': 21.1, 'status': 'error'}
Sent: {'timestamp': 1757317795.0319421, 'temperature': 26.92, 'status': 'error'}
Sent: {'timestamp': 1757317795.3673096, 'temperature': 23.53, 'status': 'ok'}
Sent: {'timestamp': 1757317795.7009683, 'temperature': 25.29, 'status': 'ok'}
Sent: {'timestamp': 1757317796.0349648, 'temperature': 23.18, 'status': 'ok'}
Sent: {'timestamp': 1757317796.3685737, 'temperature': 21.35, 'status': 'error'}
Sent: {'timestamp': 1757317796.7021182, 'temperature': 20.79, 'status': 'error'}
Sent: {'timestamp': 1757317797.0356252, 'temperature': 29.06, 'status': 'warning'}
Sent: {'timestamp': 1757317797.3693748, 'temperature': 29.5, 'status': 'ok'}
Sent: {'timestamp': 1757317797.703477, 'temperature': 26.34, 'status': 'warning'}
Sent: {'timestamp': 1757317798.0368366, 'temperature': 24.49, 'status': 'error'}
Sent: {'timestamp': 1757317798.3700092, 'temperature': 26.29, 'status': 'error'}
Sent: {'timestamp': 1757317798.7034247, 'temperature': 23.75, 'status': 'error'}
Sent: {'timestamp': 1757317799.0363135, 'temperature': 26.84, 'status': 'ok'}
Sent: {'timestamp': 1757317799.3704717, 'temperature': 20.87, 'status': 'ok'}
Sent: {'timestamp': 1757317799.7040951, 'temperature': 28.36, 'status': 'error'}
Sent: {'timestamp': 1757317800.0376496, 'temperature': 29.97, 'status': 'error'}
Sent: {'timestamp': 1757317800.371547, 'temperature': 22.23, 'status': 'error'}
Sent: {'timestamp': 1757317800.7050257, 'temperature': 29.55, 'status': 'warning'}
Sent: {'timestamp': 1757317801.038816, 'temperature': 24.82, 'status': 'error'}
Sent: {'timestamp': 1757317801.3732944, 'temperature': 27.94, 'status': 'error'}
Sent: {'timestamp': 1757317801.706859, 'temperature': 25.58, 'status': 'warning'}
Sent: {'timestamp': 1757317802.040929, 'temperature': 25.36, 'status': 'ok'}
Sent: {'timestamp': 1757317802.3754258, 'temperature': 23.49, 'status': 'error'}
Sent: {'timestamp': 1757317802.7070754, 'temperature': 28.17, 'status': 'error'}
Sent: {'timestamp': 1757317803.0395856, 'temperature': 29.6, 'status': 'error'}
Sent: {'timestamp': 1757317803.3743362, 'temperature': 27.83, 'status': 'error'}
Sent: {'timestamp': 1757317803.7084439, 'temperature': 24.86, 'status': 'ok'}
Sent: {'timestamp': 1757317804.040526, 'temperature': 23.72, 'status': 'error'}
Sent: {'timestamp': 1757317804.3749225, 'temperature': 23.58, 'status': 'error'}
Sent: {'timestamp': 1757317804.7089446, 'temperature': 21.35, 'status': 'warning'}
Sent: {'timestamp': 1757317805.0441153, 'temperature': 21.55, 'status': 'error'}
Sent: {'timestamp': 1757317805.3778713, 'temperature': 29.19, 'status': 'warning'}
Sent: {'timestamp': 1757317805.712391, 'temperature': 27.63, 'status': 'ok'}
Sent: {'timestamp': 1757317806.04623, 'temperature': 20.05, 'status': 'warning'}
Sent: {'timestamp': 1757317806.3802538, 'temperature': 28.96, 'status': 'warning'}
Sent: {'timestamp': 1757317806.7141123, 'temperature': 28.85, 'status': 'error'}
Sent: {'timestamp': 1757317807.0483909, 'temperature': 25.91, 'status': 'warning'}
Sent: {'timestamp': 1757317807.3817532, 'temperature': 28.46, 'status': 'ok'}
Sent: {'timestamp': 1757317807.7155557, 'temperature': 27.53, 'status': 'ok'}
Sent: {'timestamp': 1757317808.048754, 'temperature': 24.99, 'status': 'ok'}
Sent: {'timestamp': 1757317808.3822067, 'temperature': 29.49, 'status': 'error'}
Sent: {'timestamp': 1757317808.7163868, 'temperature': 22.78, 'status': 'error'}
Sent: {'timestamp': 1757317811.0741856, 'temperature': 29.31, 'status': 'ok'}
Sent: {'timestamp': 1757317811.4080286, 'temperature': 29.16, 'status': 'ok'}
Sent: {'timestamp': 1757317811.7420726, 'temperature': 21.62, 'status': 'warning'}
Sent: {'timestamp': 1757317812.076958, 'temperature': 24.29, 'status': 'error'}
Sent: {'timestamp': 1757317812.4106867, 'temperature': 29.02, 'status': 'ok'}
Sent: {'timestamp': 1757317812.7448254, 'temperature': 23.69, 'status': 'ok'}
Sent: {'timestamp': 1757317813.0793295, 'temperature': 20.28, 'status': 'warning'}
Sent: {'timestamp': 1757317813.412868, 'temperature': 26.97, 'status': 'ok'}
Sent: {'timestamp': 1757317813.7476132, 'temperature': 27.82, 'status': 'error'}
Sent: {'timestamp': 1757317814.081368, 'temperature': 24.58, 'status': 'ok'}
Sent: {'timestamp': 1757317814.4147773, 'temperature': 26.7, 'status': 'ok'}
Sent: {'timestamp': 1757317814.7481234, 'temperature': 22.42, 'status': 'warning'}
Sent: {'timestamp': 1757317815.0817804, 'temperature': 25.29, 'status': 'warning'}
Sent: {'timestamp': 1757317815.4153812, 'temperature': 23.75, 'status': 'ok'}
Sent: {'timestamp': 1757317815.7503877, 'temperature': 23.02, 'status': 'error'}
Sent: {'timestamp': 1757317816.0843203, 'temperature': 25.6, 'status': 'ok'}
Sent: {'timestamp': 1757317816.4182196, 'temperature': 23.68, 'status': 'warning'}
Sent: {'timestamp': 1757317816.75181, 'temperature': 24.17, 'status': 'warning'}
Sent: {'timestamp': 1757317817.0852978, 'temperature': 27.38, 'status': 'ok'}
Sent: {'timestamp': 1757317817.4194603, 'temperature': 21.53, 'status': 'error'}
Sent: {'timestamp': 1757317817.7530563, 'temperature': 20.96, 'status': 'ok'}
Sent: {'timestamp': 1757317818.084963, 'temperature': 27.34, 'status': 'warning'}
Sent: {'timestamp': 1757317818.4180624, 'temperature': 27.89, 'status': 'ok'}
Sent: {'timestamp': 1757317818.750981, 'temperature': 21.03, 'status': 'warning'}
Sent: {'timestamp': 1757317819.0850616, 'temperature': 28.37, 'status': 'warning'}
Sent: {'timestamp': 1757317819.4185212, 'temperature': 23.47, 'status': 'error'}
Sent: {'timestamp': 1757317819.7515264, 'temperature': 27.43, 'status': 'warning'}
Sent: {'timestamp': 1757317820.085323, 'temperature': 28.12, 'status': 'ok'}
Sent: {'timestamp': 1757317820.4186654, 'temperature': 22.22, 'status': 'warning'}
Sent: {'timestamp': 1757317820.7523382, 'temperature': 28.54, 'status': 'ok'}
Sent: {'timestamp': 1757317821.086608, 'temperature': 29.04, 'status': 'error'}
Sent: {'timestamp': 1757317821.4199378, 'temperature': 29.34, 'status': 'error'}
Sent: {'timestamp': 1757317821.7538934, 'temperature': 25.71, 'status': 'warning'}
Sent: {'timestamp': 1757317822.088028, 'temperature': 27.7, 'status': 'error'}
Sent: {'timestamp': 1757317822.4216359, 'temperature': 28.45, 'status': 'ok'}
Sent: {'timestamp': 1757317822.75622, 'temperature': 22.94, 'status': 'error'}
Sent: {'timestamp': 1757317823.0906274, 'temperature': 24.08, 'status': 'ok'}
Sent: {'timestamp': 1757317823.4248917, 'temperature': 27.39, 'status': 'error'}
Sent: {'timestamp': 1757317823.7596815, 'temperature': 22.55, 'status': 'ok'}
Sent: {'timestamp': 1757317824.091837, 'temperature': 25.17, 'status': 'warning'}
Sent: {'timestamp': 1757317824.4251294, 'temperature': 26.24, 'status': 'warning'}
Sent: {'timestamp': 1757317824.757304, 'temperature': 25.18, 'status': 'error'}
Sent: {'timestamp': 1757317825.0908463, 'temperature': 23.57, 'status': 'warning'}
Sent: {'timestamp': 1757317825.4250715, 'temperature': 23.19, 'status': 'warning'}
Sent: {'timestamp': 1757317825.7568846, 'temperature': 21.97, 'status': 'warning'}
Sent: {'timestamp': 1757317826.0890722, 'temperature': 26.76, 'status': 'warning'}
Sent: {'timestamp': 1757317826.420801, 'temperature': 22.08, 'status': 'ok'}
Sent: {'timestamp': 1757317826.7530003, 'temperature': 29.96, 'status': 'ok'}
Sent: {'timestamp': 1757317827.0869799, 'temperature': 27.71, 'status': 'warning'}
Sent: {'timestamp': 1757317827.4207408, 'temperature': 27.32, 'status': 'warning'}
Sent: {'timestamp': 1757317827.7526276, 'temperature': 22.94, 'status': 'ok'}
Sent: {'timestamp': 1757317828.086681, 'temperature': 24.38, 'status': 'ok'}
Sent: {'timestamp': 1757317828.4202392, 'temperature': 25.53, 'status': 'warning'}
Sent: {'timestamp': 1757317828.753831, 'temperature': 29.22, 'status': 'warning'}
Sent: {'timestamp': 1757317829.087628, 'temperature': 20.06, 'status': 'error'}
Sent: {'timestamp': 1757317829.4217675, 'temperature': 28.57, 'status': 'warning'}
Sent: {'timestamp': 1757317829.7558749, 'temperature': 25.89, 'status': 'ok'}
Sent: {'timestamp': 1757317830.0891955, 'temperature': 20.43, 'status': 'warning'}
Sent: {'timestamp': 1757317830.4235456, 'temperature': 21.3, 'status': 'warning'}
Sent: {'timestamp': 1757317830.755257, 'temperature': 24.92, 'status': 'warning'}
Sent: {'timestamp': 1757317831.088781, 'temperature': 21.34, 'status': 'error'}
Sent: {'timestamp': 1757317831.420575, 'temperature': 21.01, 'status': 'ok'}
Sent: {'timestamp': 1757317831.753237, 'temperature': 23.39, 'status': 'error'}
Sent: {'timestamp': 1757317832.0854008, 'temperature': 22.08, 'status': 'warning'}
Sent: {'timestamp': 1757317832.4179785, 'temperature': 23.73, 'status': 'warning'}
Sent: {'timestamp': 1757317832.751735, 'temperature': 27.1, 'status': 'ok'}
Sent: {'timestamp': 1757317833.0845923, 'temperature': 21.38, 'status': 'error'}
Sent: {'timestamp': 1757317833.4184906, 'temperature': 25.99, 'status': 'warning'}
Sent: {'timestamp': 1757317833.751907, 'temperature': 21.7, 'status': 'error'}
Sent: {'timestamp': 1757317834.0858176, 'temperature': 22.7, 'status': 'warning'}
Sent: {'timestamp': 1757317834.4173667, 'temperature': 27.04, 'status': 'warning'}
Sent: {'timestamp': 1757317834.751005, 'temperature': 26.6, 'status': 'error'}
Sent: {'timestamp': 1757317835.0822916, 'temperature': 27.58, 'status': 'ok'}
Sent: {'timestamp': 1757317835.415058, 'temperature': 24.97, 'status': 'ok'}
Sent: {'timestamp': 1757317835.748252, 'temperature': 26.64, 'status': 'warning'}
Sent: {'timestamp': 1757317836.0810835, 'temperature': 24.64, 'status': 'warning'}
Sent: {'timestamp': 1757317836.4138994, 'temperature': 23.27, 'status': 'ok'}
Sent: {'timestamp': 1757317836.7474003, 'temperature': 27.85, 'status': 'error'}
Sent: {'timestamp': 1757317837.0801382, 'temperature': 22.7, 'status': 'ok'}
Sent: {'timestamp': 1757317837.4130356, 'temperature': 25.35, 'status': 'warning'}
Sent: {'timestamp': 1757317837.7456465, 'temperature': 29.84, 'status': 'warning'}
Sent: {'timestamp': 1757317838.0769165, 'temperature': 23.56, 'status': 'warning'}
Sent: {'timestamp': 1757317838.4088173, 'temperature': 28.79, 'status': 'ok'}
Sent: {'timestamp': 1757317838.7411864, 'temperature': 28.6, 'status': 'error'}
Sent: {'timestamp': 1757317839.0737386, 'temperature': 24.69, 'status': 'warning'}
Sent: {'timestamp': 1757317839.4063363, 'temperature': 29.21, 'status': 'ok'}
Sent: {'timestamp': 1757317839.7389276, 'temperature': 25.13, 'status': 'error'}
